hidden_layers,n_layers,total_units,learning_rate,alpha,batch_size,n_iterations,val_mae,val_rmse,test_mae,test_rmse
"(128, 64, 32)",3,224,0.0042,0.0002,10,15,0.3572014939741434,0.46928629073991596,0.3449688705259964,0.43764968587846825
"(128, 64, 32)",3,224,0.0042,0.0003,6,15,0.3475770453614353,0.4736974646171057,0.3117890254239866,0.42619346876159153
"(128, 64, 32)",3,224,0.0042,0.0003,7,15,0.35047584511973034,0.4648903015929325,0.32808204271436137,0.42994148598538456
"(128, 64, 32)",3,224,0.0042,0.0003,8,13,0.34056089841764037,0.43710459021680326,0.3325344315047022,0.4143909210098424
"(128, 64, 32)",3,224,0.0042,0.0003,9,15,0.3574533746206332,0.4746097979805625,0.33212115663779446,0.42684638196749264
"(128, 64, 32)",3,224,0.0042,0.0003,10,15,0.35733124842776043,0.471301790639028,0.3316686914305142,0.4237587159232611
"(128, 64, 32)",3,224,0.0042,0.0004,6,15,0.3434777057706084,0.4686740416583457,0.31581982466227726,0.4206960846069583
"(128, 64, 32)",3,224,0.0042,0.0004,7,15,0.34888012401726853,0.4648780986058484,0.3178361367597917,0.41986374854117015
"(128, 64, 32)",3,224,0.0042,0.0004,8,13,0.34064083631863357,0.43779018488411364,0.3350389445587471,0.4164259723165619
"(128, 64, 32)",3,224,0.0042,0.0004,9,13,0.34270349804342837,0.443712554756197,0.33046476352301485,0.4191776184167628
"(128, 64, 32)",3,224,0.0042,0.0004,10,15,0.3606795690060709,0.4672223298377629,0.34285614275434667,0.42773858046728713
"(128, 64, 32)",3,224,0.0042,0.0005,6,15,0.3435452418542236,0.4713592725790876,0.3115822037148372,0.4261766064519294
"(128, 64, 32)",3,224,0.0042,0.0005,7,13,0.3426261907345697,0.455951132465067,0.320455660338931,0.4185132417885737
"(128, 64, 32)",3,224,0.0042,0.0005,8,13,0.33945104061811215,0.43568367362985844,0.32754163789865093,0.4107174447533164
"(128, 64, 32)",3,224,0.0042,0.0005,9,15,0.3582897850456112,0.4694394342715236,0.33954642966058013,0.4331247579216909
"(128, 64, 32)",3,224,0.0042,0.0005,10,15,0.3606747514199412,0.47264482904610555,0.34017971842635053,0.4313385227834764
"(128, 64, 32)",3,224,0.0042,0.0006,6,15,0.3453921683620184,0.47568569471346545,0.3201587147670809,0.4362652471317208
"(128, 64, 32)",3,224,0.0042,0.0006,7,13,0.34329121687152087,0.4607845548511805,0.32358547305961205,0.41859633048841416
"(128, 64, 32)",3,224,0.0042,0.0006,8,15,0.35236467251239245,0.4694255894430854,0.33192578857387023,0.4299377012420933
"(128, 64, 32)",3,224,0.0042,0.0006,9,13,0.3441633332783636,0.4442612044264443,0.33074783397809,0.41818059626127413
"(128, 64, 32)",3,224,0.0042,0.0006,10,15,0.3525325662959589,0.4645643065609803,0.33615105462221273,0.426355479723494
"(128, 64, 32)",3,224,0.0042,0.0007,6,13,0.3511476328971947,0.4773106669469305,0.325249756944251,0.43684242686740327
"(128, 64, 32)",3,224,0.0042,0.0007,7,13,0.34381051919243644,0.45983977005902366,0.3205589208231495,0.41688347464510705
"(128, 64, 32)",3,224,0.0042,0.0007,8,13,0.3428514821346361,0.44098821208825734,0.33124616104031057,0.41070503204390896
"(128, 64, 32)",3,224,0.0042,0.0007,9,13,0.34177152347380646,0.4400827704404532,0.3334474807289426,0.4177542570662222
"(128, 64, 32)",3,224,0.0042,0.0007,10,15,0.3579387907895619,0.46694619339821275,0.33810047563110884,0.4260682342425342
"(128, 64, 32)",3,224,0.0042,0.0008,6,13,0.34270418499266353,0.4707896285142266,0.31906516634703624,0.4299537018840023
"(128, 64, 32)",3,224,0.0042,0.0008,7,13,0.3420998640195452,0.4559971771431521,0.32462828726097187,0.41893306600878255
"(128, 64, 32)",3,224,0.0042,0.0008,8,13,0.3390515011924838,0.4397213830265456,0.3249701966542176,0.41084320462419555
"(128, 64, 32)",3,224,0.0042,0.0008,9,13,0.3431044380860655,0.4431117239008523,0.33525794369573164,0.41916969886141564
"(128, 64, 32)",3,224,0.0042,0.0008,10,15,0.35471169772059397,0.46541789439567655,0.3394962409507086,0.42690791936091194
"(128, 64, 32)",3,224,0.0042,0.0009,6,15,0.3398914956865842,0.46711381200470875,0.3137579733975226,0.4203049939313373
"(128, 64, 32)",3,224,0.0042,0.0009,7,13,0.3413498790740526,0.4534159214990175,0.324730687478629,0.41943055551850555
"(128, 64, 32)",3,224,0.0042,0.0009,8,13,0.34015132387578956,0.43671385559861037,0.33202212855216334,0.41273740182706964
"(128, 64, 32)",3,224,0.0042,0.0009,9,13,0.34326808098462325,0.4448400027144858,0.3346952399488808,0.4195942747623059
"(128, 64, 32)",3,224,0.0042,0.0009,10,15,0.35912420128532496,0.47100230018699757,0.3399484320622534,0.42760351614907044
"(128, 64, 32)",3,224,0.0043,0.0001,6,13,0.34860318078141445,0.47674188916683613,0.32457513857736486,0.43745733979894663
"(128, 64, 32)",3,224,0.0043,0.0001,7,13,0.33978350133335194,0.4531494159143045,0.32280806888419,0.4191867072228819
"(128, 64, 32)",3,224,0.0043,0.0001,8,14,0.35634369531341265,0.43942175322527605,0.3380497186497225,0.41850970921404884
"(128, 64, 32)",3,224,0.0043,0.0001,9,13,0.3356225204139083,0.44313852944745363,0.3283111480448367,0.4211234972583911
"(128, 64, 32)",3,224,0.0043,0.0001,10,15,0.3572001493560453,0.46885889631781325,0.3384066234899391,0.42656241210020035
"(128, 64, 32)",3,224,0.0043,0.0002,6,13,0.3391304614736047,0.46482645115436766,0.3144760107529787,0.42421874417528843
"(128, 64, 32)",3,224,0.0043,0.0002,7,14,0.35909916146932225,0.44456745833028893,0.32594770708011805,0.40481977198680097
"(128, 64, 32)",3,224,0.0043,0.0002,8,14,0.35731099203667294,0.43731668297828613,0.3377455668345623,0.4217463283514545
"(128, 64, 32)",3,224,0.0043,0.0002,9,15,0.3472403765629063,0.4667374077015853,0.3210768225908385,0.4174801942588938
"(128, 64, 32)",3,224,0.0043,0.0002,10,15,0.3625124249025249,0.47283701461053274,0.33830392750156385,0.4248134155165587
"(128, 64, 32)",3,224,0.0043,0.0003,6,15,0.3423527710400811,0.4742457699809153,0.325670778454767,0.4349481199857494
"(128, 64, 32)",3,224,0.0043,0.0003,7,13,0.3426363328833852,0.4617685021603692,0.3288750375995222,0.42992761089608
"(128, 64, 32)",3,224,0.0043,0.0003,8,14,0.35860945898325336,0.4428209863644142,0.3327017627986864,0.41693672949896443
"(128, 64, 32)",3,224,0.0043,0.0003,9,15,0.3488396255001776,0.458503656620101,0.3397690822771491,0.4348207282905543
"(128, 64, 32)",3,224,0.0043,0.0003,10,15,0.3647026252328853,0.4704470111276625,0.3449853921105024,0.4354665869342103
"(128, 64, 32)",3,224,0.0043,0.0004,6,15,0.34250537624255684,0.47205476929506784,0.31758535637739205,0.4243859996736358
"(128, 64, 32)",3,224,0.0043,0.0004,7,15,0.34545938456930775,0.4659368870066409,0.3199987095581109,0.4203594768956777
"(128, 64, 32)",3,224,0.0043,0.0004,8,14,0.35321383784785043,0.4398784116208585,0.3338709801240073,0.41783551587726175
"(128, 64, 32)",3,224,0.0043,0.0004,9,13,0.3369576889688538,0.4400647329041092,0.33013422970929746,0.41878788375179155
"(128, 64, 32)",3,224,0.0043,0.0004,10,16,0.36121732565056497,0.47208444713407155,0.33891034311288565,0.42660249464923305
"(128, 64, 32)",3,224,0.0043,0.0005,6,16,0.3355588785793016,0.4698501827248119,0.3141087062321324,0.4155237677517476
"(128, 64, 32)",3,224,0.0043,0.0005,7,15,0.34951752936429265,0.4722643393663793,0.3176068188391809,0.42430579778465916
"(128, 64, 32)",3,224,0.0043,0.0005,8,13,0.3384960751406056,0.43936814758607945,0.32551270025890405,0.4129146738994972
"(128, 64, 32)",3,224,0.0043,0.0005,9,15,0.3523917235907663,0.46299080214485305,0.33243145820953723,0.42193950894495175
"(128, 64, 32)",3,224,0.0043,0.0005,10,15,0.36260423390780017,0.4703403990597235,0.33765726592862194,0.4254145566047803
"(128, 64, 32)",3,224,0.0043,0.0006,6,15,0.33956596599170247,0.46548358477712837,0.32692800656072296,0.4317540368426592
"(128, 64, 32)",3,224,0.0043,0.0006,7,13,0.34099624988248745,0.4560938870549855,0.3247705560611466,0.42099673629900225
"(128, 64, 32)",3,224,0.0043,0.0006,8,14,0.3634480080631652,0.4417002502918177,0.3388155442584204,0.4202579123358155
"(128, 64, 32)",3,224,0.0043,0.0006,9,18,0.34027356995597424,0.45947200754320244,0.3093752577609109,0.39503029189204936
"(128, 64, 32)",3,224,0.0043,0.0006,10,15,0.3550733676917636,0.46019667701918626,0.33360765535118264,0.4214795092545559
"(128, 64, 32)",3,224,0.0043,0.0007,6,15,0.3409750943843969,0.46266542798268984,0.32555948896440223,0.43140169051644633
"(128, 64, 32)",3,224,0.0043,0.0007,7,13,0.3420313420480181,0.46021800141457586,0.3256550108464113,0.4211561147356663
"(128, 64, 32)",3,224,0.0043,0.0007,8,13,0.34025591088480583,0.43961729593324356,0.32763227984628374,0.41101044983492613
"(128, 64, 32)",3,224,0.0043,0.0007,9,15,0.3532674162508293,0.46866312367730817,0.3369104072515635,0.4325342864041156
"(128, 64, 32)",3,224,0.0043,0.0007,10,15,0.3634681335251511,0.47170339116290144,0.3377758264920637,0.42411697719807534
"(128, 64, 32)",3,224,0.0043,0.0008,6,15,0.34385867746862675,0.4684729873708977,0.32590846887030245,0.4322169838645641
"(128, 64, 32)",3,224,0.0043,0.0008,7,13,0.3375170125016943,0.4542912975052904,0.3284340604684556,0.4243104634283684
"(128, 64, 32)",3,224,0.0043,0.0008,8,13,0.33973951009097,0.43936863244894553,0.32887626127545194,0.4145626205655588
"(128, 64, 32)",3,224,0.0043,0.0008,9,13,0.33657209167383995,0.44176044993856234,0.3277626898901966,0.418314365108729
"(128, 64, 32)",3,224,0.0043,0.0008,10,15,0.36138133724114774,0.4640976662740911,0.33648897872765204,0.42167500047418954
"(128, 64, 32)",3,224,0.0043,0.0009,6,15,0.35071013570610376,0.47563868653506225,0.32560329675359906,0.43126056032969284
"(128, 64, 32)",3,224,0.0043,0.0009,7,13,0.33850262063212483,0.45418439959600543,0.33041521161620957,0.4268083859709983
"(128, 64, 32)",3,224,0.0043,0.0009,8,13,0.33783968115162305,0.43897820977092183,0.32950537554730097,0.41311388389694725
"(128, 64, 32)",3,224,0.0043,0.0009,9,13,0.33710883355480015,0.4429216049958642,0.329658761374946,0.4203321245748817
"(128, 64, 32)",3,224,0.0043,0.0009,10,15,0.3540543272105244,0.4614032075444003,0.3393131985384042,0.423726320905853
"(128, 64, 32)",3,224,0.0044,0.0001,6,15,0.3344551886695505,0.45506065918617444,0.31452083034227696,0.421719588522555
"(128, 64, 32)",3,224,0.0044,0.0001,7,13,0.3437770926523658,0.4572470613512365,0.326118883700898,0.4197525972019471
"(128, 64, 32)",3,224,0.0044,0.0001,8,14,0.3477714164211274,0.43611429321907086,0.327622480025199,0.411133187241417
"(128, 64, 32)",3,224,0.0044,0.0001,9,15,0.3458023985095662,0.465633386115424,0.33675145943486323,0.4320199668643649
"(128, 64, 32)",3,224,0.0044,0.0001,10,15,0.3590772630276802,0.4716045852361423,0.34443684592440504,0.4340022180754799
"(128, 64, 32)",3,224,0.0044,0.0002,6,15,0.338113859690343,0.4649890943161324,0.3211922366285909,0.434090173103956
"(128, 64, 32)",3,224,0.0044,0.0002,7,13,0.3401610550292986,0.4577657137718114,0.3225014377847752,0.41728292070740175
"(128, 64, 32)",3,224,0.0044,0.0002,8,13,0.3410444171458353,0.43760545159719844,0.33085846939964836,0.41363644826728657
"(128, 64, 32)",3,224,0.0044,0.0002,9,15,0.3501684943992188,0.4659815739370017,0.3315468045979241,0.4209696572789748
"(128, 64, 32)",3,224,0.0044,0.0002,10,15,0.3579862995286355,0.4654564496423962,0.3448434190697674,0.43098502088018714
"(128, 64, 32)",3,224,0.0044,0.0003,6,15,0.3308892732987308,0.4510998770423656,0.31258900073039975,0.41922243513605684
"(128, 64, 32)",3,224,0.0044,0.0003,7,14,0.36361263545411543,0.4470799233801949,0.33347786646545896,0.41289153856939276
"(128, 64, 32)",3,224,0.0044,0.0003,8,14,0.36370473574139905,0.44448032451701136,0.3394486333039849,0.41894832474188326
"(128, 64, 32)",3,224,0.0044,0.0003,9,15,0.35535504462069495,0.46707494146390416,0.3336494490794837,0.42895864104818227
"(128, 64, 32)",3,224,0.0044,0.0003,10,15,0.35986257888639006,0.46912771676318366,0.34595533545282087,0.43710161065256153
"(128, 64, 32)",3,224,0.0044,0.0004,6,18,0.3297483880250895,0.4569304695192561,0.3122212906981605,0.41102569064007694
"(128, 64, 32)",3,224,0.0044,0.0004,7,14,0.3540431574641807,0.4447538322665876,0.3219995362776569,0.4063159713757742
"(128, 64, 32)",3,224,0.0044,0.0004,8,14,0.3621629378535739,0.4397218373117056,0.3387449825933199,0.41740522924946
"(128, 64, 32)",3,224,0.0044,0.0004,9,15,0.34781291993054025,0.459431913885065,0.33218210788068087,0.4243123551284789
"(128, 64, 32)",3,224,0.0044,0.0004,10,15,0.35831505736682623,0.4655016369866738,0.3384213768931472,0.4287691975108783
"(128, 64, 32)",3,224,0.0044,0.0005,6,17,0.3382216507900758,0.46098707304883885,0.3156553701631356,0.42075685642214766
"(128, 64, 32)",3,224,0.0044,0.0005,7,14,0.35496447412809695,0.44376125216524626,0.3255219595231578,0.4053664805447355
"(128, 64, 32)",3,224,0.0044,0.0005,8,15,0.3513441790188505,0.4638712153380029,0.3317648570239499,0.42231463833200394
"(128, 64, 32)",3,224,0.0044,0.0005,9,15,0.35465388614005505,0.46234323910936087,0.33790317157430944,0.4318891833896172
"(128, 64, 32)",3,224,0.0044,0.0005,10,12,0.35478207305693493,0.4568423969382955,0.3485364507346112,0.4478122197545772
"(128, 64, 32)",3,224,0.0044,0.0006,6,15,0.34470292913716677,0.47055892842960867,0.3325757381201947,0.44566304554108943
"(128, 64, 32)",3,224,0.0044,0.0006,7,14,0.35814238806028587,0.44210245253742203,0.332120979533987,0.4173172387833636
"(128, 64, 32)",3,224,0.0044,0.0006,8,14,0.36594725544613965,0.4442525913429556,0.3460406088217312,0.42087427885179424
"(128, 64, 32)",3,224,0.0044,0.0006,9,13,0.33766648629671425,0.4411555773095714,0.3263267556554041,0.41600101333881156
"(128, 64, 32)",3,224,0.0044,0.0006,10,15,0.3627654204143831,0.46734649584968485,0.34359997682453364,0.4316742997476996
"(128, 64, 32)",3,224,0.0044,0.0007,6,16,0.3376338495710777,0.46781989640912136,0.31721623335375093,0.42090322605982156
"(128, 64, 32)",3,224,0.0044,0.0007,7,13,0.3400946512292894,0.45058444896159605,0.3276699784441673,0.4214487428735268
"(128, 64, 32)",3,224,0.0044,0.0007,8,14,0.3627859206849368,0.4440932354934045,0.3362410805940606,0.41645577560440844
"(128, 64, 32)",3,224,0.0044,0.0007,9,15,0.35309310692373275,0.4667419449853291,0.3362570528635585,0.42994079370529853
"(128, 64, 32)",3,224,0.0044,0.0007,10,12,0.3582708985011951,0.4542330486224115,0.35168427293152876,0.44526101570193993
"(128, 64, 32)",3,224,0.0044,0.0008,6,18,0.3267853112763971,0.46020098731028813,0.30182930848913386,0.41336843196783774
"(128, 64, 32)",3,224,0.0044,0.0008,7,14,0.3657685386553436,0.44605133209798986,0.3365015022285411,0.4126840807899676
"(128, 64, 32)",3,224,0.0044,0.0008,8,13,0.33778791370881706,0.4427956737803045,0.32992538702767615,0.41410622574398787
"(128, 64, 32)",3,224,0.0044,0.0008,9,13,0.3418094084215903,0.44206644333567335,0.3284938844483065,0.4151664162665616
"(128, 64, 32)",3,224,0.0044,0.0008,10,15,0.3634519049793879,0.472266793821305,0.34509428237015416,0.43202212773611287
"(128, 64, 32)",3,224,0.0044,0.0009,6,15,0.34219841442508075,0.46342104566314557,0.33365230138321317,0.4447796145359456
"(128, 64, 32)",3,224,0.0044,0.0009,7,13,0.34136728673440825,0.4589755117280599,0.32165498642418117,0.42309066131538103
"(128, 64, 32)",3,224,0.0044,0.0009,8,13,0.33646734228289127,0.43993951514448787,0.3280453643357212,0.4127623275752809
"(128, 64, 32)",3,224,0.0044,0.0009,9,15,0.36029373988338725,0.4671415592803998,0.33367580165064803,0.42436048035488366
"(128, 64, 32)",3,224,0.0044,0.0009,10,15,0.3604067234004322,0.4711576140207323,0.3399721433546466,0.427028626295768
"(128, 64, 32)",3,224,0.0045,0.0001,6,15,0.3492193666887934,0.47311551073254415,0.32821948538311774,0.432112298172347
"(128, 64, 32)",3,224,0.0045,0.0001,7,15,0.3463217149006273,0.4628351325560702,0.3208911918313988,0.4165370795324801
"(128, 64, 32)",3,224,0.0045,0.0001,8,14,0.36241057679654254,0.451637155644064,0.33064652112869697,0.4118664114548946
"(128, 64, 32)",3,224,0.0045,0.0001,9,15,0.35225437997985104,0.46809835983113796,0.3327238880771377,0.4287874254471215
"(128, 64, 32)",3,224,0.0045,0.0001,10,15,0.35497605320860864,0.4646734898206577,0.34880226460173525,0.44330795186945976
"(128, 64, 32)",3,224,0.0045,0.0002,6,18,0.33070707124341037,0.46098464805724887,0.3052146208454542,0.40842859672670995
"(128, 64, 32)",3,224,0.0045,0.0002,7,15,0.33434411375526035,0.45583561828758973,0.3158081744466695,0.4161053475526503
"(128, 64, 32)",3,224,0.0045,0.0002,8,13,0.3385890369003637,0.4446648769221084,0.32666965964246053,0.41651686117688524
"(128, 64, 32)",3,224,0.0045,0.0002,9,15,0.34754525764266603,0.4660494276722745,0.3309424244440163,0.4266172294895061
"(128, 64, 32)",3,224,0.0045,0.0002,10,15,0.36542166098281953,0.4747669975860876,0.34312835419455484,0.43176427259821787
"(128, 64, 32)",3,224,0.0045,0.0003,6,16,0.3388606607960514,0.45959916069784823,0.310238059507497,0.40816604108394133
"(128, 64, 32)",3,224,0.0045,0.0003,7,14,0.35748540785408056,0.4490774062465472,0.3271130179948932,0.4101264618546348
"(128, 64, 32)",3,224,0.0045,0.0003,8,13,0.33826975809977244,0.4411117201748804,0.3293968727033817,0.4164405486811227
"(128, 64, 32)",3,224,0.0045,0.0003,9,15,0.34879779102334507,0.4654564513847776,0.33062346854049907,0.424200557349751
"(128, 64, 32)",3,224,0.0045,0.0003,10,15,0.35874413867463456,0.4705716254722959,0.34437426994140585,0.43166427471000196
"(128, 64, 32)",3,224,0.0045,0.0004,6,15,0.3425350514141937,0.4674922008033803,0.3206203253822457,0.43102746963466704
"(128, 64, 32)",3,224,0.0045,0.0004,7,14,0.35872783693512084,0.44662399121661295,0.33233398161508737,0.4128140331493404
"(128, 64, 32)",3,224,0.0045,0.0004,8,14,0.361508440000689,0.44467028766733735,0.3325238440128805,0.41309315107530264
"(128, 64, 32)",3,224,0.0045,0.0004,9,13,0.34146735552574636,0.4428572248187741,0.326784994748777,0.41781776604025056
"(128, 64, 32)",3,224,0.0045,0.0004,10,15,0.35886962574647546,0.46694441558482974,0.34882241585523116,0.43773896288917846
"(128, 64, 32)",3,224,0.0045,0.0005,6,15,0.3426677258041355,0.4691746392823005,0.32238659819202864,0.4286986128499738
"(128, 64, 32)",3,224,0.0045,0.0005,7,13,0.3460389236001772,0.46195749513349865,0.3271052354179377,0.4239983900125108
"(128, 64, 32)",3,224,0.0045,0.0005,8,15,0.35159291333413356,0.46746488820790405,0.3336423411411475,0.4322412974453459
"(128, 64, 32)",3,224,0.0045,0.0005,9,13,0.33843774872916704,0.4405368627848957,0.32806702883313416,0.41893141861797345
"(128, 64, 32)",3,224,0.0045,0.0005,10,15,0.35739538293972933,0.4664732068979611,0.34757745734824597,0.4383855029261492
"(128, 64, 32)",3,224,0.0045,0.0006,6,15,0.339138522177922,0.46720212307694786,0.32888308888769463,0.4419723670441874
"(128, 64, 32)",3,224,0.0045,0.0006,7,13,0.34260371394099887,0.4598146352853319,0.32251528755284276,0.42138009583371466
"(128, 64, 32)",3,224,0.0045,0.0006,8,14,0.35972873036461467,0.44576046343162434,0.33357940001944353,0.4174805693708156
"(128, 64, 32)",3,224,0.0045,0.0006,9,13,0.34120349072834016,0.44080927455311375,0.32950318398747264,0.41846284221266955
"(128, 64, 32)",3,224,0.0045,0.0006,10,15,0.35556048843483146,0.464188688353081,0.34503295867502215,0.4329114555772109
"(128, 64, 32)",3,224,0.0045,0.0007,6,15,0.3484183469053506,0.4699274105185411,0.332071967754556,0.4430266491050924
"(128, 64, 32)",3,224,0.0045,0.0007,7,13,0.3413216892191793,0.4563931225067858,0.3226819662973934,0.42022176685404855
"(128, 64, 32)",3,224,0.0045,0.0007,8,14,0.35990869831940747,0.44174477214587404,0.3355508341973485,0.41617542539725694
"(128, 64, 32)",3,224,0.0045,0.0007,9,16,0.3591842715895597,0.4817348766480006,0.3302032837834867,0.42280545442478706
"(128, 64, 32)",3,224,0.0045,0.0007,10,15,0.36325439379554675,0.47348522057191567,0.3453257073052541,0.4367490254971819
"(128, 64, 32)",3,224,0.0045,0.0008,6,15,0.3352715710829623,0.46172563205557793,0.31830704559739664,0.43276187977558045
"(128, 64, 32)",3,224,0.0045,0.0008,7,15,0.3422813038877442,0.45997540683287536,0.31562326717852734,0.42278709973342066
"(128, 64, 32)",3,224,0.0045,0.0008,8,14,0.355816359315783,0.4412143238394207,0.3287112546866487,0.41012846634307815
"(128, 64, 32)",3,224,0.0045,0.0008,9,16,0.3574350209921737,0.4756208706475363,0.3300308443477556,0.4180732087401876
